propertycode,Maximum,Minimum,Normalized Maximum
131139,224.72,70.8,0.01178204869972487
131246,168.0,89.41,0.008643415399666657
131277,200.93,55.25,0.010465615586036843
131278,106.21,46.97,0.005224230780297882
131303,179.83,79.37,0.009298035144724638
131308,76.35,58.4,0.0035719107813603247
131312,71.33,51.23,0.0032941262403467105
131380,195.9,59.28,0.010187277689363838
131414,120.07,82.88,0.0059911817242119655
131415,348.16,189.88,0.018612670959230967
131416,80.04,80.04,0.003776099019675114
131422,63.29,57.27,0.002849228290197415
131428,91.33,48.52,0.004400837559126052
131435,406.87,155.72,0.021861422035507724
131437,150.27,59.27,0.007662315815568772
131457,110.63,52.04,0.005468813981748116
131458,55.61,41.84,0.002424251143786148
131463,100.46,56.26,0.0049060512761488215
131472,125.58,86.4,0.0062960806925356745
131510,190.47,43.6,0.009886805566315247
131538,72.05,45.64,0.0033339678478227666
131579,110.85,45.72,0.005480987806254689
131608,105.61,58.92,0.005191029440734502
131621,195.9,109.5,0.010187277689363838
131663,120.55,57.27,0.00601774279586267
131670,178.42,93.08,0.009220011996750694
131728,103.66,67.46,0.005083125087153516
131749,100.46,70.33,0.0049060512761488215
131759,105.26,54.55,0.005171661992655864
131763,120.55,55.51,0.00601774279586267
131776,75.35,35.26,0.003516575215421358
131777,104.98,38.68,0.005156168034192953
131785,70.33,55.25,0.0032387906744077433
131789,150.69,35.44,0.007685556753263137
131800,194.89,113.53,0.010131388767765481
131826,351.62,140.65,0.018804132017379793
131830,103.48,78.36,0.0050731646852845026
131832,237.1,100.46,0.012467103006049283
131837,148.18,77.06,0.00754666448275633
131863,119.45,45.64,0.0059568736733298065
131888,189.88,112.52,0.009854157582411257
131905,535.63,63.64,0.02898642950580913
131916,75.45,35.87,0.003522108772015255
131982,252.63,68.32,0.01332646434508144
132001,106.7,91.33,0.005251345207607976
132037,117.24,58.02,0.005834582072604689
132082,88.41,78.36,0.004239257706584268
132083,530.76,64.29,0.028716945299686356
132099,162.4,99.46,0.008333536230408441
132105,122.44,58.69,0.0061223270154873175
132121,154.59,46.63,0.007901365460425108
132164,118.54,72.33,0.0059065183083253465
132200,139.64,80.17,0.007074098749637551
132252,73.33,48.68,0.0034047973722246445
132278,120.5,85.49,0.0060149760175657215
132310,96.05,73.18,0.004662021430357976
132335,340.94,59.53,0.018213148173151623
132348,103.28,50.79,0.005062097572096708
132360,124.57,55.25,0.006240191770937317
132435,240.26,110.51,0.012641963394416419
132453,79.37,64.78,0.003739024190496006
132469,148.83,49.23,0.0075826326006166594
132518,113.34,48.52,0.005618773365442717
132542,89.41,65.3,0.004294593272523235
132555,110.51,69.32,0.005462173713835441
132595,101.47,62.38,0.004961940197747178
132605,77.1,48.92,0.00361341245581455
132623,95.0,62.34,0.0046039190861220615
132670,241.11,130.6,0.012688998625464541
132700,88.15,55.51,0.004224870459440137
132716,130.75,48.52,0.0065821655684401344
132725,1011.63,62.28,0.05532615889275746
132726,49.89,31.34,0.002107731706615256
132751,70.23,41.5,0.003233257117813847
132754,101.64,41.49,0.004971347243956803
132788,109.28,50.28,0.005394110967730511
132809,114.12,44.0,0.005661935106875112
132815,110.51,61.28,0.005462173713835441
132850,75.35,50.45,0.003516575215421358
132906,97.39,42.54,0.004736171088716192
132914,79.37,74.34,0.003739024190496006
132923,100.44,55.24,0.004904944564830042
132957,106.21,45.21,0.005224230780297882
132962,156.04,67.46,0.00798160203103661
132965,126.48,45.71,0.006345882701880745
133008,130.18,72.1,0.006550624295854924
133013,84.69,41.49,0.004033409401291311
133020,118.65,53.37,0.005912605220578633
133041,160.74,84.39,0.008241679190949756
133046,110.85,49.78,0.005480987806254689
133050,93.13,55.51,0.0045004415778161925
133101,158.74,105.48,0.008131008059071822
133115,94.43,59.28,0.004572377813536851
133146,110.85,41.49,0.005480987806254689
133158,125.58,75.35,0.0062960806925356745
133164,110.51,50.48,0.005462173713835441
133174,257.07,164.11,0.013572154257850454
133187,97.35,55.51,0.004733957666078634
133271,114.78,61.52,0.0056984565803948305
133292,99.71,38.68,0.004864549601694596
133295,120.55,82.38,0.00601774279586267
133335,135.63,69.32,0.006852203130222293
133404,145.67,115.54,0.007407772212249522
133407,154.59,55.55,0.007901365460425108
133413,143.63,61.69,0.0072948876577340295
133422,58.27,41.19,0.0025714437491838
133426,71.33,51.23,0.0032941262403467105
133428,117.78,59.27,0.005864463278211732
133433,136.72,71.17,0.006912518897095768
133443,122.44,58.21,0.0061223270154873175
133453,95.44,65.3,0.004628266735135207
133467,134.03,55.25,0.006763666224719946
133471,115.54,75.35,0.005740511610508445
133481,305.86,96.36,0.01627197652001266
133482,256.18,125.58,0.013522905604164775
133487,122.9,77.46,0.0061477813758192435
133509,153.88,75.39,0.007862077208608442
133569,149.75,76.43,0.007633541321280508
133572,87.79,46.48,0.004204949655702109
133605,149.75,87.75,0.007633541321280508
133627,246.83,49.35,0.013005518062635432
133695,226.18,56.8,0.011862838625995763
133737,81.59,44.41,0.003861869146880513
133759,71.27,56.8,0.003290806106390372
133781,139.43,68.16,0.007062478280790369
133800,205.53,102.24,0.010720159189356092
133827,80.56,50.6,0.003804873513963377
133838,159.06,79.52,0.008148715440172292
133847,215.86,96.13,0.011291775585505622
133912,153.88,48.65,0.007862077208608442
133922,185.9,82.63,0.009633922029974169
133944,144.59,67.13,0.0073480098010354385
133962,81.59,50.6,0.003861869146880513
133974,99.15,99.15,0.004833561684768775
134061,85.72,63.11,0.004090405034208447
134066,84.69,64.03,0.004033409401291311
134087,129.1,67.13,0.0064908618846408386
134100,255.62,93.21,0.013491917687238952
134150,90.88,61.96,0.0043759365544535165
134158,72.3,56.8,0.0033478017393075085
134230,129.1,56.8,0.0064908618846408386
134299,160.08,72.3,0.008205157717430038
134357,108.44,101.22,0.005347629092341779
134377,67.13,67.13,0.0030617168634030486
134380,295.38,102.24,0.015692059788972285
134455,172.47,120.84,0.00889076537941384
134490,107.42,66.1,0.005291186815084032
134494,103.28,83.66,0.005062097572096708
134521,126.0,81.59,0.006319321630230041
134526,83.66,73.33,0.003976413768374174
134559,102.24,66.1,0.005004548583520183
134560,108.53,74.89,0.0053526092932762856
134590,156.99,95.75,0.00803417081867863
134591,172.47,113.6,0.00889076537941384
134645,76.43,59.91,0.003576337626635443
134657,210.69,76.43,0.011005690709601161
134720,113.6,76.43,0.005633160612586848
134734,77.46,51.64,0.003633333259552578
134788,262.07,63.78,0.01384883208754529
134806,107.82,71.94,0.005313321041459619
134863,161.11,84.69,0.008262153350347174
134873,198.3,97.08,0.01032008304761736
134924,271.63,66.1,0.014377840097921816
134992,170.42,92.95,0.008777327469238956
135079,128.07,71.27,0.0064338662517237025
135206,88.01,45.6,0.0042171234802086816
135240,174.54,76.22,0.009005310000907502
135292,110.51,74.36,0.005462173713835441
135327,118.78,59.49,0.0059197988441506985
135375,143.56,86.75,0.007291014168118302
135380,210.69,86.75,0.011005690709601161
135447,96.05,41.31,0.004662021430357976
135490,113.6,65.07,0.005633160612586848
135530,108.44,75.39,0.005347629092341779
135532,104.31,76.43,0.005119093205013845
135574,108.44,60.93,0.005347629092341779
135579,122.9,50.6,0.0061477813758192435
135628,154.92,71.27,0.007919626197184967
135663,112.58,81.59,0.005576718335329103
135668,154.92,84.69,0.007919626197184967
135672,112.58,102.24,0.005576718335329103
135682,181.78,113.6,0.009405939498305625
135708,88.39,61.07,0.0042381509952654885
135722,154.92,84.69,0.007919626197184967
135743,133.23,81.59,0.006719397771968772
135749,196.23,113.6,0.010205538426123697
135754,83.66,70.23,0.003976413768374174
135763,122.9,102.24,0.0061477813758192435
135800,165.95,102.12,0.008529977489491775
135832,128.07,55.77,0.0064338662517237025
135848,214.91,95.02,0.011239206797863603
135876,160.08,98.12,0.008205157717430038
135906,161.11,80.56,0.008262153350347174
135958,56.8,56.8,0.0024901004672535187
136027,164.22,35.06,0.008434246960417361
136077,184.87,81.59,0.009576926397057033
136099,196.23,67.13,0.010205538426123697
136273,146.66,102.24,0.0074625544225291
136275,111.54,63.0,0.005519169346752577
136289,174.54,66.62,0.009005310000907502
136319,107.42,64.14,0.005291186815084032
136333,122.9,81.59,0.0061477813758192435
136335,128.07,80.56,0.0064338662517237025
136340,111.54,74.88,0.005519169346752577
136341,174.54,86.75,0.009005310000907502
136400,149.75,50.6,0.007633541321280508
136431,103.28,77.46,0.005062097572096708
136478,91.92,48.28,0.004433485543030043
136494,157.61,50.11,0.00806847886956079
136496,99.98,67.02,0.0048794902044981174
136509,161.58,153.51,0.008288161066338489
136513,154.92,72.3,0.007919626197184967
136532,75.39,51.64,0.003518788638058917
136545,115.67,55.77,0.005747705234080511
136578,126.0,68.16,0.006319321630230041
136598,122.9,62.77,0.0061477813758192435
136607,698.18,225.15,0.037981225749188226
136613,174.54,81.59,0.009005310000907502
136615,166.28,84.18,0.008548238226251633
136636,154.92,91.92,0.007919626197184967
136665,149.75,41.31,0.007633541321280508
136693,133.23,63.0,0.006719397771968772
136701,109.48,51.64,0.005405178080918305
136716,122.9,60.93,0.0061477813758192435
136804,340.82,80.56,0.018206507905238947
136902,76.43,36.15,0.003576337626635443
136975,86.75,55.77,0.004147400667125583
136996,121.87,64.03,0.006090785742902107
137044,154.92,73.43,0.007919626197184967
137081,211.52,115.05,0.011051619229330505
137208,148.72,82.63,0.007576545688363372
137228,97.08,57.84,0.004719017063275112
137323,98.12,60.93,0.004776566051851639
137358,143.56,73.43,0.007291014168118302
137361,113.6,59.91,0.005633160612586848
137367,134.27,67.64,0.006776946760545299
137394,197.06,136.63,0.01025146694585304
137409,485.41,122.64,0.0262074773843542
137436,153.88,73.84,0.007862077208608442
137438,102.24,75.39,0.005004548583520183
137470,77.46,44.41,0.003633333259552578
137472,165.24,71.27,0.008490689237675108
137524,169.38,77.46,0.008719778480662431
137527,102.24,60.93,0.005004548583520183
137542,79.01,73.43,0.0037191033867579777
137578,129.1,87.79,0.0064908618846408386
137597,133.23,82.52,0.006719397771968772
137638,144.59,81.59,0.0073480098010354385
137651,195.2,86.02,0.010148542793206561
137744,144.59,82.63,0.0073480098010354385
137751,144.59,56.8,0.0073480098010354385
137774,115.67,81.59,0.005747705234080511
137782,101.22,65.07,0.004948106306262436
137788,77.46,56.8,0.003633333259552578
137801,123.94,87.79,0.006205330364395768
137811,158.33,82.52,0.008108320477036846
137866,104.31,70.23,0.005119093205013845
137928,78.06,44.61,0.003666534599115959
137945,140.41,90.23,0.007116707135410555
137980,76.04,54.75,0.0035547567559192457
137984,331.53,133.83,0.017692440497665943
137990,100.87,90.74,0.0049287388581837985
138046,173.88,60.84,0.008968788527387783
138081,102.2,55.64,0.005002335160882624
138105,157.14,76.04,0.008042471153569474
138109,108.49,88.21,0.005350395870638727
138133,71.17,65.9,0.003285272549796476
138145,129.08,59.82,0.00648975517332206
138224,187.56,75.53,0.009725779069432854
138227,128.75,92.15,0.0064714944365622
138228,121.66,81.1,0.006079165274054924
138270,136.87,70.97,0.006920819231986613
138273,172.35,80.1,0.008884125111501164
138321,116.59,54.75,0.005798613954744361
138410,86.18,76.04,0.004115859394540372
138462,125.21,80.1,0.006275606533138256
138520,211.89,99.46,0.011072093388727921
138570,134.84,104.43,0.00680848803313051
138676,107.08,70.2,0.005272372722664783
138685,142.54,45.21,0.007234571890860555
138716,218.92,72.61,0.01146110241727886
138717,95.18,30.7,0.004613879487991076
138725,54.73,54.73,0.0023755558457598564
138775,52.35,27.37,0.002243857198825115
138836,78.29,47.35,0.0036792617792819216
138866,125.88,36.39,0.006312681362317364
138916,90.11,53.55,0.004333328168680512
138947,67.76,44.3,0.0030965782699445984
138979,116.79,56.29,0.005809681067932154
139014,78.19,62.55,0.0036737282226880245
139029,104.25,67.76,0.005115773071057507
139054,70.89,44.83,0.003269778591333565
139071,69.85,51.91,0.0032122296027570388
139101,84.45,40.1,0.004020128865465959
139105,50.04,50.04,0.002116032041506101
139349,248.88,68.3,0.013118955972810315
139454,269.46,139.64,0.014257761919834256
139541,75.35,55.25,0.003516575215421358
139561,204.94,34.16,0.010687511205452102
139564,135.93,64.65,0.006868803800003984
139609,116.53,41.99,0.005795293820788023
139676,457.11,195.9,0.02464148086828143
139783,271.25,63.29,0.014356812582865008
139848,132.78,58.46,0.006694496767296237
139866,240.1,88.41,0.012633109703866184
139897,362.42,82.32,0.019401756129520636
139904,85.39,40.18,0.004072144297448587
139906,65.3,40.18,0.0029604527777347387
139959,575.05,170.79,0.03116775751512321
140008,79.37,45.21,0.003739024190496006
140047,134.62,35.16,0.006796314208623937
140109,202.94,65.3,0.010576840073574166
140216,212.04,167.59,0.011080393723618766
140228,181.98,81.64,0.009417006611493417
140279,396.88,260.39,0.02130861973177744
140309,167.47,95.83,0.008614087549719004
140338,193.6,77.44,0.010060005887704214
140346,217.05,104.54,0.011357624908972993
140358,174.24,96.8,0.008988709331125812
140381,222.64,210.06,0.011666950722571817
140414,237.16,183.92,0.01247042314000562
140420,270.08,134.55,0.014292069970716416
140447,135.51,87.12,0.006845562862309617
140482,232.32,142.54,0.01220259900086102
140487,387.2,101.64,0.02077297145348824
140496,314.6,115.19,0.016755609366319233
140526,287.94,123.13,0.015280363178386368
140638,316.78,147.83,0.01687624090006618
140645,84.48,42.23,0.004021788932444128
140667,137.27,52.8,0.006942953458362201
140671,136.21,115.09,0.006884297758466895
140680,57.02,42.74,0.0025022742917600914
140681,141.6,75.08,0.007182556458877926
140685,115.09,83.41,0.00571561060583591
140688,143.6,89.75,0.00729322759075586
140689,163.67,79.19,0.00840381239915093
140692,147.83,84.48,0.007527297034677692
140713,216.99,77.61,0.011354304775016656
140724,147.83,72.23,0.007527297034677692
140734,168.94,47.52,0.008695430831649286
140738,105.59,73.91,0.005189922729415723
140744,193.23,89.75,0.010039531728306796
140747,142.55,47.52,0.007235125246519945
140748,157.34,65.57,0.008053538266757268
140757,294.6,104.54,0.01564889804753989
140766,131.99,58.07,0.006650781670204454
140772,253.42,190.07,0.013370179442173225
140773,162.61,67.57,0.008345156699255625
140774,374.85,179.51,0.020089577214142
140775,178.61,44.88,0.009230525754279099
140779,126.71,73.91,0.006358609882046707
140791,170.11,103.59,0.008760173443797878
140794,157.34,95.03,0.008053538266757268
140795,157.34,93.98,0.008053538266757268
140796,221.74,122.49,0.01161714871322675
140799,84.48,63.36,0.004021788932444128
140806,110.87,67.57,0.005482094517573469
140810,84.48,52.27,0.004021788932444128
140816,100.32,68.64,0.004898304296917366
140824,121.43,79.19,0.006066438093888961
140829,147.83,95.03,0.007527297034677692
140840,149.94,118.26,0.007644055078808912
140841,600.82,400.72,0.03259375504937039
140847,368.34,128.83,0.01972934267987932
140862,262.92,100.32,0.013895867318593413
140863,473.05,100.32,0.025523529789348565
140864,126.71,87.65,0.006358609882046707
140865,236.53,41.57,0.012435561733464072
140878,84.48,52.8,0.004021788932444128
140883,90.81,51.74,0.0043720630648377895
140893,143.14,132.84,0.007267773230423935
140900,189.01,78.14,0.009806015640044356
140903,104.54,67.32,0.005131820385179808
140904,105.59,68.64,0.005189922729415723
140908,167.89,73.59,0.00863732848741337
140914,73.91,52.8,0.0034368920004692453
140924,312.66,76.12,0.016648258368397638
140926,183.73,83.41,0.009513843851886609
140928,312.56,194.82,0.01664272481180374
140929,179.51,120.38,0.009280327763624167
140932,350.67,85.53,0.018751563229737776
140937,163.67,74.05,0.00840381239915093
140948,123.54,71.27,0.006183196138020182
